"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11"
"98122","Seattle","WA","Seattle","King",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.74082568807339,2.65106837606838,2.60769230769231,2.76630434782609,2.82447397563677,3.00546448087432,3.00546448087432,3.01903658826325,2.79552576601671,2.62142857142857,2.61775362318841
"11354","New York","NY","New York","Queens",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15833333333333,2.1547619047619,2.16363636363636,2.15681818181818,2.16919191919192,2.17864923747277,2.16919191919192,2.18181818181818,2.2,2.29342532467532,2.225,2.28571428571429,2.35714285714286,2.30769230769231,2.35584415584416,2.23333333333333,2.22727272727273,2.23863636363636,2.26666666666667,2.29681251470242,2.33333333333333,2.26666666666667,2.13133802816901,2.21428571428571,2.21428571428571,2.24166666666667,2.21428571428571,2.08897640083701,2.18465909090909,2.1875,2.05050505050505,2.1875,2.2,2.28333333333333,2.30625,2.33256880733945,2.11111111111111,2.34134615384615,2.375,2.39130434782609,2.42285714285714,2.67857142857143,2.67857142857143,2.61538461538462,2.64636752136752,2.65269607843137,2.71428571428571,2.55285714285714,2.61538461538462
"11374","New York","NY","New York","Queens",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46428571428571,2.34640522875817,2.34507761437909,2.33022636484687,2.3,2.37279411764706,2.4,2.375,2.37279411764706,2.42307692307692,2.39762977262977,2.46386554621849,2.4009900990099,2.42574257425743,2.4523080663741,2.40153698366955,2.38095238095238,2.33380018674136,2.32575757575758,2.38636363636364,2.54545454545455,2.44650606015263,2.36842105263158,2.5,2.58823529411765,2.46533333333333,2.5,2.47058823529412,2.19512195121951,2.28888888888889,2.37975417032485,2.33854166666667,2.33333333333333,2.33333333333333,2.33333333333333,2.38888888888889,2.44230769230769,2.45333333333333,2.35148514851485,2.30209241578094
"33065","Coral Springs","FL","Miami-Fort Lauderdale","Broward",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09855072463768,1.15366001209921,1.17792207792208,1.20404887646267,1.22727272727273,1.23295675314629,1.29180646300547,1.27617702448211,1.27365177195686,1.19426229508197,1.2012012012012,1.14698756900592,1.2012012012012
"10010","New York","NY","New York","New York",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66666666666667,5.8982683982684,5.66037735849057,5.72669826224329,5.67694805194805,5.80828594638505,5.66037735849057,5.94297635605007,5.90629083442225,6.22941176470588,5.81510187730212,5.73214285714286,5.77537713426747,5.76450511945392,5.67694805194805,5.43504778672032,5.3462543554007,5.278581901969,5.27638190954774,5.45860978759407,5.8641975308642,5.80828594638505,5.70714285714286,5.6123595505618,5.54785020804438,5.50725843735552,5.80516686397751,5.72072658570099,5.79714738510301,5.56659959758551,5.76450511945392,5.66794871794872,5.68207592170862,5.825,5.65593087195601,5.6125,5.53055555555556,5.49259803921569,5.6,5.55555555555556,5.44247787610619
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",44,,,,,,1.18387370084835,1.19979134063641,1.19742990654206,1.20604587729632,1.21518987341772,1.21735103426984,1.22663551401869,1.22663551401869,1.22663551401869,1.26432165081395,1.25,1.25164907651715,1.26671420930647,1.29213483146067,1.29213483146067,1.29913391072618,1.26738725473792,1.2565445026178,1.2698540675643,1.29213483146067,1.29213483146067,1.29947544110634,1.31578947368421,1.32530120481928,1.33527131782946,1.31509731720147,1.33736940332644,1.35350318471338,1.38487141977082,1.35350318471338,1.34831460674157,1.3801610102223,1.37184115523466,1.35787567893784,1.36307334284213,1.375,1.39349701393497,1.33946161206799,1.33653752198554,1.37912385073012,1.37706192536506,1.33723900677816,1.31147540983607,1.33986928104575,1.45669291338583,1.48051111087657,1.43247996873168,1.4779499106617,1.51114649681529,1.487826871055,1.51331719128329,1.52931180968564,1.54332172439759,1.53284671532847,1.54269724301455,1.45985401459854,1.45221058974166,1.43638850889193,1.37627489072365,1.50602409638554,1.44736842105263,1.51223184404929,1.4575870713626,1.44987572493786,1.50671629216989,1.51114649681529,1.58248299319728,1.57366910078804,1.63216560509554,1.62460019067829,1.58982913759984,1.6155758077879,1.61100075529957,1.61143690476276,1.61603102779573,1.57981542481736,1.58163265306122
"11106","New York","NY","New York","New York",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666666667,2.81746031746032,2.88278231000429,2.77777777777778,2.85267379679144,2.89444444444444,2.94736842105263,2.82605042016807,2.83974358974359,2.7906976744186,2.86111111111111,2.91666666666667,3.07142857142857,2.87840909090909,2.74764032815199,2.84615384615385
"33180","Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",46,,,,,,,,,,,,1.39603232916973,1.53422501966955,1.54150306277091,1.53518821603928,1.50467656112941,1.55039452668717,1.60642858166908,1.59844118984351,1.59889807162534,1.630184574779,1.59779614325069,1.62251655629139,1.54921059332824,1.54761904761905,1.60403299725023,1.69230769230769,1.6771332996718,1.69456613776092,1.70892857142857,1.71597633136095,1.70650086094288,1.69528371407517,1.70860357612164,1.70819935691318,1.7035142582402,1.73941057821605,1.73913043478261,1.74312378993224,1.81468023255814,1.84210526315789,1.88323917137476,1.84017027863777,1.83652141786739,1.83197333283766,1.82841068917018,1.81154247910864,1.8361581920904,1.84182015167931,1.86282811176969,1.81686046511628,1.82841068917018,1.79210546693511,1.83270369547314,1.83197333283766,1.89599133261105,1.88902007083825,1.84949315193004,1.79037800687285,1.81818181818182,1.8361581920904,1.8299030190037,1.83553597650514,1.82661410370918,1.78764897074756,1.82083899168223,1.76968310926918,1.7858432647165,1.83318056828598,1.82049110922947,1.79752340317962,1.78907721280603,1.8095987411487,1.86219739292365,1.85430463576159,1.84587813620072,1.87793427230047,1.86737804878049,1.87793427230047,1.89393939393939,1.86027584450273,1.85430463576159
"10022","New York","NY","New York","New York",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6237272708029,4.66101694915254,4.58333333333333,4.56108267411199,4.75482912332838,4.70303326810176,4.59651162790698,4.62068965517241,4.53541277344179,4.53846153846154,4.67494521548576,4.67741935483871,4.77605321507761,4.77605321507761,4.66666666666667,4.81666666666667,4.87243243243243,4.91666666666667,4.83798051682903,4.91287878787879,4.91666666666667,4.90909090909091,4.9,4.72794117647059,4.73863636363636,4.69854687718318,4.72536760547449,4.54545454545455,4.99074074074074,4.56309523809524,4.68122260774288,4.58333333333333,4.67105263157895,4.68122260774288,4.73333333333333,4.75,4.94217894096166,4.64583333333333,4.625,4.56190476190476,4.58796296296296
"11222","New York","NY","New York","Kings",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15587044534413,3.15789473684211,3.12698412698413,3.27181818181818,3.05882352941176,3.16571428571429,3.33333333333333,3.44544388777555,3.39285714285714,3.4,3.42857142857143,3.371875,3.35,3.27928571428571,3.21547619047619,3.2,3.208
"10065","New York","NY","New York","New York",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9875,5.05409356725146,5,5,5.10385508073825,5,5.13888888888889,5.27955402525004,5.23508137432188,5.20984081041968,5.20547945205479,5.36415212139309,5.5,5.45,5.6,5.4101966873706,5.44444444444444,5.27801911381408,5.23188600618363,5.21751500233119,5.32245301681503,5.27058850427546,5.34090909090909,5.1325957147875,5.1975051975052,5.01792114695341,4.99375,5.0245855734767,4.99375,5.14138655462185,5.01792114695341,5.06756756756757,5.06849315068493,5.34188034188034,5.44393939393939,5.29411764705882,5.182,4.99444444444444,5.24096385542169,5.15384615384615,5.20706803496293
"60605","Chicago","IL","Chicago","Cook",50,1.91036414565826,1.92397715382513,1.92511013215859,1.95335189896984,1.97459426664644,2.11563876651982,2.06284916201117,2.09090909090909,2.07456095306563,2.11360634081902,2.09090909090909,2.09090909090909,2.09296264118158,2.23714759535655,2.2719614921781,2.2123663027632,2.24051724137931,2.2320936666182,2.23275208491281,2.21350985119295,2.18340567231321,2.18835565228949,2.1859756097561,2.22448979591837,2.22983572013892,2.25360712995303,2.27973568281938,2.31387665198238,2.31166666666667,2.33333333333333,2.29931506849315,2.28097437537628,2.24348556802763,2.21443464619696,2.20457014514836,2.16006097560976,2.15800882715506,2.19470947996737,2.21678074164362,2.3417243078656,2.39406779661017,2.40819991789819,2.3744752308984,2.34180790960452,2.28821985747304,2.29655172413793,2.33158813263525,2.31063432835821,2.23396226415094,2.21526908635795,2.25476966690291,2.26474278544542,2.28211586901763,2.36234309623431,2.50201357454169,2.54427175455836,2.52957059098905,2.47804054054054,2.42,2.35478408128705,2.37840136054422,2.37670068027211,2.31832871652816,2.35563054860005,2.25680365296804,2.29963898916967,2.44951078668243,2.19706242350061,2.29963898916967,2.31420367224784,2.2829525483304,2.32729164466612,2.33341053157495,2.41173526140156,2.42889390519187,2.4031425891182,2.39375520978049,2.40887480190174,2.50428979980934,2.35897435897436,2.307,2.25251784440624
"11101","New York","NY","New York","Queens",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96318114170371,4.02502667304367,4.10491472233593,4.20323033707865,4.20726672171759,4.01729106628242,4.0572972972973,4.07430792442928,4.20323033707865,4.25666395590494,4.08941689365119,4.08258294520154
"11561","Long Beach","NY","New York","Nassau",52,,,,,,,,,,,,,,,,,,,,,0.952018278750952,0.894854586129754,0.951776649746193,1.02337622077885,0.962063116694347,0.99009900990099,0.96839457567804,0.972762946483747,1.01543460601137,1.01543460601137,1.01604278074866,1.05646846504559,1.01543460601137,0.996654840548068,0.960219478737997,1,1.00763501623088,1.02484472049689,1.01862829997603,0.993612991618311,0.969895549005289,1.01156069364162,1.02417042195821,0.999333777481679,1.00008390291932,1.03397341211226,1.06132075471698,1.05932203389831,1.05960264900662,1.05960264900662,1.08218947375978,1.23022847100176,1.33732802409577,1.29545454545455,1.20644725356827,1.1660777385159,1.15606936416185,1.18916322551044,1.16999311768754,1.24793039089115,1.2709710218607,1.22448979591837,1.08840515326522,1.07050032488629,1.10297098746412,1.03626943005181,1.13917781079742,1.14130434782609,1.10294117647059,1.08695652173913,1.08942912529177,1.11458740711772,1.16355452176348,1.29545454545455,1.49739583333333,1.48985390010753,1.41437308868502,1.33159844499813,1.28253798371527,1.17639991318368,1.20192307692308,1.14604808175665
"11205","New York","NY","New York","Kings",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04545454545455,3.09045454545455,3.08571428571429,3,3.01307847082495,3,3.08766842913184,3.04563492063492,3,3.00653923541247,3.07666666666667,3.1,3.27083333333333,3,2.91875896700143,3.1,2.93333333333333,3.02941176470588,3.22244338132022,3.25062656641604,3.14142857142857,3.10536244800951,3.14285714285714,3.28571428571429,3.25277777777778,3.24368912741006,3.14285714285714,3.10833333333333,3.21264285714286
"11435","New York","NY","New York","Queens",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87836021505376,2.09090909090909,2.125,2.21179624664879,2.1,2.09545454545455,1.9375,2.01388888888889,2.09176788124157,2.02480158730159,2.03571428571429,2.3125,2.33958891867739,2.125,2.19444444444444,2.1,2.21428571428571,2.21428571428571,2.23529411764706,2.12525303643725,2.18420454545455,2.27272727272727,2.32191780821918,2.22222222222222,2.21764705882353,2.35,2.33333333333333,2.3125,2.21428571428571,2.41545893719807,2.125,2.25925925925926,2.27992957746479,2.27992957746479,2.2781746031746,2.25378567268492,2.285,2.33333333333333,2.28571428571429,2.27857142857143,2.33333333333333
"02127","Boston","MA","Boston","Suffolk",55,,,,,,,,,,,,,,,,,,,,,,2.89041832010582,2.91913746630728,2.84679089026915,2.57731958762887,2.7736013986014,2.86857142857143,2.83301755054112,3.21643518518519,3.18674033149171,2.91125751680226,2.71887159533074,2.70985225981292,2.72019529133626,2.88885318480434,2.66945373467113,2.83974358974359,2.81818181818182,2.82776349614396,2.77915701202692,2.72727272727273,2.77777777777778,2.62631578947368,2.5,2.44444444444444,2.45454545454545,2.45454545454545,2.53056027164686,2.52664377218707,2.63961038961039,2.77350427350427,2.79329608938547,2.72727272727273,2.86885245901639,2.75,2.77777777777778,2.66666666666667,2.66666666666667,2.77529318226993,2.78795239251882,2.77777777777778,2.77777777777778,2.77777777777778,2.79329608938547,2.93203078744819,2.86428571428571,2.77507302823759,2.91176470588235,2.88031217208814,2.92460325121631,2.96536412078153,3,2.99739583333333,2.89833333333333,2.92848335388409,2.89765721331689,2.93541666666667,2.93203078744819,2.92307692307692,2.84615384615385,2.76538461538462,2.70951571120647
"11217","New York","NY","New York","Kings",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64892623716153,3.75,3.75,3.69615384615385,3.71428571428571,3.9375,3.99,3.97,3.84412955465587,3.94190871369295,3.89630390143737,3.76470588235294
"33130","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2554347826087,2.34516019855596,2.28077945084145,2.25631768953069,2.19928186714542,2.23010506331339,2.21434898139947,2.23300970873786,2.22929936305732,2.22405271828666,2.24337185588035,2.25156445556946,2.24201474201474,2.2658836689038,2.31935771632471,2.2825043374104,2.32454399480398,2.32350659425912,2.33333333333333,2.33854166666667,2.32558139534884,2.33236151603499,2.3230436197102,2.32350659425912,2.35457063711911,2.38353196099675,2.32454399480398,2.2845111198842,2.32654414753642,2.33082961693817,2.34489552785924,2.33843537414966,2.360346184107,2.40963855421687,2.34375,2.35602094240838,2.38738738738739,2.32018239868163,2.3230436197102,2.29885057471264,2.37020316027088,2.35602094240838,2.42882419769639,2.47524752475248,2.46835443037975,2.46502331778814,2.4800708591674,2.51002108297083,2.51736111111111,2.50317200733718,2.47678018575851,2.4788857764618,2.48331108144192
"02472","Watertown","MA","Boston","Middlesex",58,,,,,,,,,,,,,,,,,,,,,,,,,,1.54545454545455,1.57380952380952,1.56,1.66666666666667,1.8,1.66666666666667,1.67159763313609,1.56363636363636,1.5,1.5,1.5,1.52866242038217,1.56125,1.59375,1.73684210526316,1.66666666666667,1.6875,1.73280839895013,1.75182481751825,1.57847199564981,1.52026943517489,1.54545454545455,1.5584179026802,1.5890365448505,1.68181818181818,1.70833333333333,1.65666666666667,1.62393162393162,1.67446549137284,1.66666666666667,1.7,1.57142857142857,1.57528036268194,1.57906824146982,1.61885245901639,1.64761904761905,1.68957945169018,1.78647416413374,1.75,1.66666666666667,1.81818181818182,1.625,1.57142857142857,1.62370943952802,1.63620943952802,1.59692372524231,1.62241887905605,1.69230769230769,1.71825396825397,1.7,1.64576802507837,1.69210526315789,1.63636363636364,1.60157908933347,1.57894736842105,1.49285111243544,1.5
"02139","Cambridge","MA","Boston","Middlesex",59,,,,,,,,,,,3,3,2.71428571428571,2.71714285714286,2.7027027027027,2.94840294840295,2.97527047913447,2.88464518128293,2.89799072642968,3.23636363636364,3.00168828384607,2.92975796323781,2.95040906505666,2.69047619047619,3.09140625,2.95040906505666,2.79103554868624,2.88663581265304,3,2.98063255152807,2.94840294840295,2.91487366214278,2.85,2.84210526315789,2.84127735068007,2.82621951219512,2.85714285714286,2.85535714285714,2.87703934740883,2.89473684210526,2.93625524109015,3,2.93333333333333,2.83333333333333,2.799,2.75,2.75,2.75,2.77777777777778,2.86425902864259,2.92820512820513,2.90830511309001,3,2.91666666666667,2.83333333333333,2.72727272727273,2.70588235294118,2.73205128205128,2.74166666666667,2.8099173553719,2.8,2.9730006326523,2.93663060278207,3,2.91961865594915,2.91159343568025,2.85714285714286,2.8,2.82021151586369,2.82021151586369,3,2.82454212454212,3,2.94117647058824,3,3.05555555555556,3.07142857142857,3,2.95893623990307,2.98554233367649,2.96103736479843,3
"02138","Cambridge","MA","Boston","Middlesex",60,,,,,,,,,,,,,,2.76190476190476,2.86939313984169,2.8074427480916,3.1681377397437,3.5,2.94736842105263,2.86259541984733,2.84962406015038,2.71428571428571,2.85714285714286,2.75,2.75,2.88235294117647,2.98602287166455,3.07692307692308,3.2554347826087,3.03430079155673,3.03430079155673,3.0814895815639,2.97531232078803,2.94871794871795,2.92249047013977,2.99666666666667,3.00970873786408,2.99333333333333,2.97619047619048,3.23076923076923,3.2,3.06547619047619,3.03030303030303,2.85,2.8,2.83,2.78522427440633,2.87634892086331,3.06547619047619,3.08695652173913,3.28739904224144,3.14761794634598,3.23110624315444,3.31034482758621,3.24786324786325,3.15789473684211,3.09126984126984,3,2.96376811594203,3,3.05555555555556,3.05263157894737,3.06547619047619,3.22740647330811,3.22404371584699,3.21916471506635,3.06453000275255,3.07692307692308,2.9,3.05882352941176,3.03571428571429,3.22252747252747,3.10912698412698,3.37078651685393,3.5,3.42342342342342,3.375,3.33333333333333,3.19693094629156,3.2025641025641,3.06666666666667,3.01923076923077
"33401","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48461538461538,1.48461538461538,1.52352941176471,1.51538461538462,1.5,1.51538461538462,1.48782587309395,1.42307692307692,1.51538461538462,1.53846153846154,1.46323529411765,1.44295004433934
"80203","Denver","CO","Denver","Denver",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88695652173913,1.70573124196235,1.9625,2.04375,2.0125,2.03040316606231,1.98024598393574,2.0466726618705,2.00449015254037,2.075,2.0875,2.09546925566343,2.1111375170773,2.09546925566343
"11103","New York","NY","New York","Queens",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.62019230769231,2.5,2.5,2.50448028673835,2.63397129186603,2.58378378378378,2.44444444444444,2.34852941176471,2.44444444444444,2.42857142857143,2.5,2.42857142857143,2.4375,2.38809414024976,2.38081378704888,2.18181818181818,2.41666666666667,2.4,2.3125,2.44155844155844,2.18333333333333,2.40909090909091,2.54554655870445,2.67261904761905,2.66666666666667,2.8,2.749375,2.74625,2.72727272727273,2.66666666666667,2.55,2.60769230769231,2.6
"10013","New York","NY","New York","New York",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31582446808511,5.4,5.45513654096229,5.3125,5.3125,5.5562751871042,5.59333333333333,5.6782334384858,5.79623840932989,5.42994066636239,5.55333333333333,5.61073649796304,5.44117647058824,5.52767857142857,5.41666666666667,5.27835925039872,5.55555555555556,5.20083333333333,5.42142857142857,5.59333333333333,5.65942028985507,5.62436323366556,5.83793458371455,5.50386630082315,5.03989753796255,5.55042103101253,5.52889803075263,5.83934186848276,5.48089285714286,5.45357142857143,5.3619708994709,5.56364202657807,5.64044896586514,5.62513796108045,5.7869395711501,5.7142448809895,5.78409090909091,5.69230769230769,5.69038461538462,5.61173041194183,5.6
"11102","New York","NY","New York","Queens",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84166666666667,2.82200460829493,2.83316532258065,2.72635531135531,2.79285714285714,2.85,2.85805046287893,2.86991129469122,2.83333333333333,2.85895806861499,2.85895806861499,2.83333333333333,2.77777777777778,2.8638540343075,2.85895806861499,2.85895806861499,2.85895806861499,2.86885245901639,2.85895806861499,2.85714285714286,2.99166666666667,2.75,2.98611111111111,3,2.95833333333333,3,2.9,2.92857142857143,2.99545454545455,2.99689903846154,2.85805046287893,2.87107258938245,2.86363636363636
"60654","Chicago","IL","Chicago","Cook",66,2.19576708290015,2.21977777777778,2.37140400250156,2.41141141141141,2.44476893554935,2.47974413646055,2.46588235294118,2.52899192371315,2.52854858405536,2.51557062146893,2.43660714285714,2.41935483870968,2.43333333333333,2.42634408602151,2.57352941176471,2.68316954507569,2.60791366906475,2.675,2.68814788316526,2.57666666666667,2.51147964310116,2.63222632226322,2.57627882599581,2.61538461538462,2.60977564102564,2.66610738255034,2.7018018018018,2.76838735942792,2.79617249904907,2.76762402088773,2.73844940274961,2.69452449567723,2.65054486495278,2.59320754716981,2.59279220779221,2.58103241296519,2.6,2.69104479141054,2.81859964442469,2.90767045454545,2.89810975609756,2.94200497100249,2.8006589785832,2.78,2.79701316276099,2.79150232631913,2.76534613845538,2.7656862745098,2.76021314387211,2.76334519572954,2.81818583029304,2.92050209205021,2.88972434161949,2.95613247527861,2.85480776759847,2.90209806134775,2.89254385964912,2.8967032967033,2.84449553815334,2.95810363836825,2.94550173010381,2.78664192949907,2.66310794780546,2.66310794780546,2.71841907800892,2.76406025824964,2.8785040932771,2.66310794780546,2.79637480798771,2.76341463414634,2.67801857585139,2.66098793616688,2.68,2.74827586206897,2.68767553584627,2.67883928571429,2.7280487804878,2.72333333333333,2.76959266678808,2.69031377899045,2.61224489795918,2.64786324786325
"11231","New York","NY","New York","New York",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,3.17647058823529,3.28571428571429,3.29166666666667,3.38275735294118,3.42965779467681,3.399,3.33712121212121,3.30895833333333,3.22222222222222,3.2,3.28571428571429
"77006","Houston","TX","Houston","Harris",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24071403543637,1.13157894736842,1.25766030736619,1.25,1.19193482193708,1.25226244343891,1.22447649229782,1.07894736842105,1.2,1.37375,1.49955237242614,1.41175213675214,1.4,1.32777777777778,1.35245901639344,1.24583333333333,1.37692307692308,1.37251908396947,1.46071428571429,1.40588235294118,1.25,1.26319683987983,1.31091101694915,1.27355478208232,1.28214285714286,1.26633906907375,1.31578947368421,1.14411764705882,1.26315789473684,1.32916666666667
"23503","Norfolk","VA","Virginia Beach","Norfolk City",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969827586206897,0.903225806451613,0.880952380952381,0.876717801214445,0.936397058823529,0.994444444444444,0.956617647058823,0.907715582450832,0.95,0.935889175257732,0.96875,0.983597883597884
"33140","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",70,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17241379310345,2.28718535469108,2.17894074273896,2.29490846681922,2.21325161663932,2.25385527876631,2.17777777777778,2.22222222222222,2.14285714285714,2.1713649851632,2.2513654204926,2.26452248112898,2.27272727272727,2.16611617122077,2.14477211796247,2.14285714285714,2.27272727272727,2.29166666666667,2.26735395189003,2.23851977754438,2.3696682464455,2.40174672489083,2.32876712328767,2.3972602739726,2.41779497098646,2.25609756097561,2.23788315926071,2.2596547336826,2.19891745602165,2.22389650912027,2.14050751879699,2.14050751879699,2.27272727272727,2.39474448315912,2.39495798319328,2.32088799192735,2.34567901234568,2.38095238095238,2.5031328320802,2.40673886883273,2.3680649526387,2.27272727272727,2.57142857142857,2.57142857142857,2.30769230769231,2.32683982683983,2.445646602101,2.35294117647059,2.40889748549323,2.43827160493827,2.31707317073171,2.31707317073171,2.35294117647059,2.38454939237689,2.32120451693852,2.3168351341931
"10801","New Rochelle","NY","New York","Westchester",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54716981132075,2.61261261261261,2.25,2.40722166499499,2.42105263157895,2.54545454545455,2.54545454545455,2.63190954773869,2.38958333333333,2.32916446922323,2.43875765529309,2.43307086614173,2.29990800367985
"33131","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.30566534914361,2.42787794729542,2.56645279560037,2.55919540229885,2.493321460374,2.47933884297521,2.45833333333333,2.50415082149449,2.536130831643,2.48458991805677,2.48756218905473,2.50677506775068,2.53333333333333,2.52679267926793,2.53980288097043,2.56776556776557,2.5579133510168,2.52679267926793,2.493321460374,2.55068672334859,2.57452574525745,2.58277372979977,2.58064516129032,2.54524480215951,2.58301623164278,2.56931415468001,2.57524173656532,2.55120543063981,2.59259259259259,2.5833878351864,2.55493183640738,2.55068672334859,2.55348637835778,2.55068672334859,2.55348637835778,2.56583506583507,2.57514166050751,2.54524480215951,2.53980288097043,2.53441514536849,2.5974025974026,2.55068672334859,2.52025202520252,2.48421500288133,2.53980288097043,2.51798561151079,2.57452574525745,2.57142857142857,2.50868390582787,2.51798561151079,2.54938182321276,2.5722339675828,2.64042246759482,2.61818181818182,2.63959662923201
"02118","Boston","MA","Boston","Suffolk",73,,,,,,,,,,,,,,3.35438335809807,3.06754721353261,3.10625,3,2.90819892473118,2.87381144163912,2.89717002749771,2.91934005499542,2.95138888888889,2.90703844855034,2.9834228362878,3.09032258064516,3.12094155844156,3.07652201812786,3.1886170944088,3.24675324675325,3.2,3.18823529411765,3.21915820029028,3.2,3.125,3.125,3.25,3.25,3.25,3.3,3.43070362473348,3.4,3.29562042274941,3.35504201680672,3.31818181818182,3.4,3.39014233797698,3.35714285714286,3.54545454545455,3.53889943074004,3.63245059445704,3.64285714285714,3.6,3.64583333333333,3.52070766294453,3.46649151520372,3.42142857142857,3.42142857142857,3.50734094616639,3.56558501075817,3.71428571428571,3.78772522522523,3.74574829931973,3.78174603174603,3.6150234741784,3.68220899470899,3.86617647058824,3.64779874213836,3.45747126436782,3.4,3.3280429321763,3.6,4.00594353640416,3.97255135302944,3.79166666666667,3.625,3.70899470899471,3.6144578313253,3.56807511737089,3.52526439482961,3.5,3.42163355408389,3.39858156028369
"78705","Austin","TX","Austin","Travis",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94938908784495,1.87805147058824,1.84928375912409,1.85344827586207,1.88172043010753,1.84179575444636,1.7375,1.78848039215686,1.60645161290323,1.8625,1.80360721442886,1.8989898989899
"11104","New York","NY","New York","Queens",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54675716440422,2.51470588235294,2.6,2.5,2.63333333333333,2.57142857142857,2.5,2.60748120300752,2.64285714285714,2.55555555555556,2.55555555555556,2.58663286004057,2.60357142857143,2.58823529411765,2.625,2.79705882352941,2.69230769230769,2.57477678571429
